"ID_TRAIN","NB_EMPT","R_ATD","DUREE","PRT_VAL","AGE_D","REV_BT","REV_NET","TYP_RES","ST_EMPL","MNT_EPAR","NB_ER_6MS","NB_ER_12MS","NB_DEC_12MS","NB_OPER","NB_COUR","NB_INTR_1M","NB_INTR_12M","PIR_DEL","NB_DEL_30","NB_DEL_60","NB_DEL_90","MNT_PASS","MNT_ACT","MNT_AUT_REN","MNT_UTIL_REN","NB_SATI","TYP_FIN","MNT_DEMANDE","target_0"
843760,1,0.1,1,0.98,47,62000,38000,"P","R",166748,0,0,0,5,2,0,0,0,0,0,0,1775,166748,500,0,4,"AUTO",16500,0
885980,1,0.37,1,1,35,120000,85000,"P","R",93675,0,2,0,9,7,0,0,0,0,0,0,0,93675,1500,1389,7,"AUTO",20300,0
729350,1,0.16,2,1,38,38000,21000,"L","P",234884,0,0,0,6,4,0,0,0,0,0,0,22548,250412,13000,1594,5,"AUTO",7700,0
998112,1,0.46,7,1,27,91000,79000,"L","R",220,0,0,0,9,8,0,0,0,0,0,0,11699,220,11000,1082,8,"AUTO",6800,0
515717,1,0.54,7,0.79,44,17000,13000,"L","T",22660,0,0,1,4,3,0,0,0,0,0,0,47920,129642,2500,274,4,"AUTO",7300,0
821294,1,0.36,7,1,21,57000,37000,"L","R",200,0,0,0,4,3,0,0,0,0,0,0,256393,258523,12500,12499,4,"AUTO",13100,0
274305,1,0.3,3,0.52,31,18000,12000,"L","R",8523,0,0,0,6,5,0,0,0,0,0,0,161547,162855,500,0,5,"AUTO",6500,0
142610,1,0.12,3,0.58,20,39000,28000,"P","R",23,0,0,0,12,10,0,0,0,0,0,0,220087,277837,3500,1698,11,"AUTO",34700,0
925024,1,0.35,2,1,33,24000,18000,"L","P",39983,0,0,0,8,2,0,0,0,0,0,0,167175,185988,4500,2854,7,"AUTO",40000,0
158816,2,0.34,7,1,38,90000,58000,"P","R",484,0,0,0,6,2,0,0,0,0,0,0,15447,484,4500,1,5,"AUTO",23000,0
66282,1,0.44,6,1,33,69000,52000,"L","R",25346,0,0,0,6,4,0,0,0,0,0,0,187530,216705,5000,389,5,"AUTO",18200,0
402770,1,0.14,6,1,27,31000,27000,"P","P",2942,0,0,0,10,9,0,0,0,0,0,0,37232,80563,9500,6985,9,"AUTO",11400,0
590191,1,0.72,3,1,48,46000,39000,"P","R",1782,0,0,0,7,5,0,0,0,0,0,0,542,1782,2500,1498,7,"AUTO",27900,0
686503,1,0.24,4,1,55,41000,36000,"L","R",84913,0,0,0,6,1,1,1,0,0,0,0,17239,84913,9000,6590,5,"AUTO",12400,1
184194,1,0.07,6,1,25,88000,52000,"L","R",3413,2,2,0,3,1,0,0,0,0,0,0,232867,300868,5500,4838,3,"AUTO",20200,0
577340,1,0.09,3,1,53,49000,44000,"P","P",32240,2,2,0,12,10,0,0,0,0,0,0,1948,32240,8500,0,10,"AUTO",28100,0
939274,1,0.22,2,0.77,58,139000,96000,"L","R",187157,0,0,0,10,9,1,1,0,4,0,0,116392,187157,5000,1785,10,"AUTO",37700,0
245959,1,0.41,4,1,53,37000,34000,"L","P",139489,2,2,0,6,5,0,0,0,0,0,0,22942,139489,500,499,5,"AUTO",5700,0
520532,1,0.73,2,1,34,69000,51000,"L","R",66428,0,0,0,6,6,4,4,0,0,0,0,289484,528284,3000,2177,6,"AUTO",24400,0
648959,1,0.05,4,1,37,68000,49000,"P","R",58469,2,2,0,5,4,0,0,0,0,0,0,5417,58469,9000,7037,5,"AUTO",39400,0
122394,1,0.36,5,1,40,55000,42000,"P","R",49050,0,0,0,10,9,0,0,0,0,0,0,203113,207421,8000,0,9,"AUTO",33000,0
915315,1,0.35,3,1,29,27000,21000,"A","R",64509,0,0,0,6,3,0,0,0,0,0,0,702,64509,14500,0,5,"AUTO",7600,1
912693,1,0.42,5,1,25,84000,70000,"A","P",134859,0,0,0,4,3,0,0,0,0,0,0,12045,559364,14000,11331,4,"AUTO",14800,0
525085,1,0.29,3,0.5,73,91000,58000,"L","R",74117,4,4,0,6,1,0,0,0,0,0,0,88171,257153,10500,5102,5,"AUTO",23000,0
329705,2,0.47,2,1,43,48000,30000,"L","P",134244,0,0,0,10,1,0,0,0,0,0,0,95971,134244,12000,9741,7,"AUTO",20900,0
456163,1,0.15,5,0.79,40,46000,42000,"P","P",16359,0,0,0,8,3,0,0,0,0,0,0,53472,91976,10000,7200,7,"AUTO",25000,0
233814,1,0.32,4,1,23,45000,33000,"L","R",119,0,0,0,11,8,0,0,0,4,5,0,14341,119,9500,9499,9,"AUTO",20500,0
852617,1,0.13,4,0.83,27,52000,29000,"L","R",38344,0,0,0,9,8,0,0,0,0,0,0,8011,38344,4500,199,8,"AUTO",31000,0
605423,1,0.4,4,1,30,14000,11000,"L","P",97127,0,0,1,3,3,0,0,0,0,0,0,106862,109824,17500,17500,2,"AUTO",24100,0
773662,1,0.3,3,1,29,32000,23000,"L","P",14011,0,0,0,2,1,0,0,0,0,0,0,1407,14011,11000,98,2,"AUTO",28000,0
249643,1,0.73,6,1,46,81000,46000,"L","R",220014,0,0,0,4,2,0,0,0,0,1,0,3007,220014,500,0,4,"AUTO",14400,0
367340,2,0.15,3,1,29,26000,17000,"A","R",4103,0,0,2,4,0,0,0,0,1,0,0,4280,37598,0,0,4,"AUTO",37900,0
405160,1,0.24,2,1,30,61000,35000,"L","R",49717,3,3,0,11,10,0,0,3,0,0,0,344279,440007,1500,992,6,"AUTO",36200,0
671059,1,0.47,5,1,53,77000,51000,"P","P",19145,0,0,0,8,7,0,0,0,0,0,0,13268,19145,26500,21572,8,"AUTO",33300,0
79216,1,0.33,3,1,44,47000,36000,"P","R",94354,0,0,0,7,2,0,0,0,0,0,0,163882,324839,1500,1216,5,"AUTO",18400,0
149459,1,0.37,6,0.95,31,27000,15000,"P","R",13209,0,0,0,8,7,0,0,0,1,0,0,128539,134374,500,15,8,"AUTO",32000,0
234620,1,0.31,5,0.93,44,44000,40000,"P","P",4268,0,0,3,9,7,0,0,0,0,0,0,10757,16706,5000,1207,7,"AUTO",33000,0
891586,1,0.06,4,1,60,53000,39000,"A","R",34527,0,0,0,8,3,0,0,0,0,0,0,2940,34647,1000,199,6,"AUTO",33700,0
583713,1,0.39,4,1,28,15000,13000,"L","P",77934,0,0,0,4,3,0,0,0,0,0,0,12406,77934,2500,149,4,"AUTO",25900,0
790274,1,0.38,3,0.65,26,74000,43000,"A","P",3598,0,0,0,7,2,0,0,0,0,0,0,35239,37170,1000,645,6,"AUTO",34700,0
585593,1,0.1,3,1,42,47000,38000,"L","R",43897,0,3,0,6,2,0,0,0,0,0,0,668,43897,1000,999,6,"AUTO",32800,0
975226,2,0.25,3,0.73,33,69000,59000,"P","R",21816,0,0,0,8,7,0,0,0,1,0,0,13522,37274,1000,216,7,"AUTO",30600,0
939585,2,0.42,6,0.86,35,78000,54000,"P","R",164452,0,0,0,6,5,1,1,0,0,0,0,116860,164452,5500,3997,6,"AUTO",15100,0
853827,1,0.35,6,0.59,58,48000,29000,"L","P",235043,0,0,0,6,5,0,0,0,1,0,0,9979,235043,1000,257,5,"AUTO",25500,0
877365,1,0.38,7,0.92,41,67000,37000,"P","P",103796,0,0,0,7,7,0,0,0,0,0,0,5630,103796,2500,898,4,"AUTO",14700,0
640884,1,0.49,3,1,21,19000,11000,"A","R",3508,0,0,0,12,0,0,0,0,0,0,0,19028,3508,0,0,0,"AUTO",31700,0
371700,1,0.26,3,1,34,61000,44000,"A","P",133126,0,0,0,9,9,0,0,0,0,0,0,23296,133126,1000,496,6,"AUTO",30400,0
295455,1,0.2,4,0.83,43,26000,17000,"L","P",13967,0,0,0,4,4,0,0,0,0,0,0,6775,32065,12500,241,4,"AUTO",8800,0
835709,1,0.55,3,1,21,18000,13000,"A","P",599,0,0,0,8,8,0,0,0,0,0,0,180,54465,1000,533,8,"AUTO",22300,0
836910,1,0.42,6,1,27,57000,40000,"L","R",81076,0,0,0,9,7,0,0,0,0,0,0,461,81076,4000,705,7,"AUTO",8900,0
268737,2,0.12,2,1,19,59000,40000,"L","R",10613,1,3,0,8,7,0,0,0,0,0,2,14310,16382,500,0,7,"AUTO",35600,0
677983,1,0.36,3,1,25,80000,44000,"A","R",25981,0,0,0,7,6,0,0,0,0,0,0,8543,25981,5000,50,7,"AUTO",11900,0
700119,1,0.26,7,1,54,44000,27000,"A","P",19319,0,0,0,4,3,0,0,0,0,0,0,2298,22750,1000,270,3,"AUTO",28400,0
666005,1,0.31,6,1,21,52000,36000,"L","P",81374,0,0,0,8,6,0,0,0,0,0,0,5884,81374,500,44,7,"AUTO",35000,0
588045,1,0.3,1,0.55,56,148000,97000,"A","P",16342,0,0,0,0,0,0,0,0,0,0,0,5202,16342,0,0,0,"AUTO",35200,0
284932,1,0.33,5,0.75,36,72000,52000,"P","P",6556,0,0,3,6,6,0,0,0,1,0,0,16628,118991,12500,12499,5,"AUTO",16000,0
390771,1,0.22,4,0.73,24,61000,51000,"P","T",17765,0,4,0,7,7,0,0,0,0,0,0,7461,17765,47500,0,6,"AUTO",33600,0
726082,1,0.31,6,0.88,41,115000,93000,"P","R",69555,0,0,0,8,7,0,0,0,0,0,0,1617,69555,11500,215,8,"AUTO",12300,0
482464,1,0.4,2,1,42,94000,82000,"L","R",61065,0,0,0,7,7,0,0,0,0,2,0,14451,61065,5500,4465,6,"AUTO",15200,0
809813,2,0.33,7,1,49,53000,48000,"L","R",20052,0,0,0,6,5,0,0,0,0,1,0,154629,165559,500,0,6,"AUTO",32600,0
685234,1,0.03,6,0.76,48,51000,33000,"P","R",37086,0,0,0,6,1,0,0,0,0,0,0,13836,37086,5000,3181,5,"AUTO",27000,0
166675,1,0.37,3,0.66,38,54000,39000,"A","R",80357,0,0,0,9,8,1,1,0,0,0,0,6494,80357,2500,911,8,"AUTO",14600,0
356262,2,0.18,5,0.57,36,55000,40000,"L","R",146884,0,0,0,8,6,0,0,0,0,5,0,16424,146884,39000,0,7,"AUTO",16300,0
184100,1,0.22,1,0.95,36,48000,27000,"L","R",19228,1,1,5,6,2,0,0,0,0,0,0,9781,19228,7000,1160,5,"AUTO",27500,0
731296,1,0.69,4,1,39,70000,52000,"A","P",30578,0,0,0,9,4,0,0,0,0,1,0,111372,113948,1000,1000,7,"AUTO",16900,0
745247,1,0.51,7,1,20,44000,29000,"A","R",464,0,0,0,14,8,0,0,0,0,0,0,79177,112378,5000,2455,12,"AUTO",5400,0
252221,1,0.2,5,0.9,42,127000,102000,"P","P",19115,0,0,0,6,0,1,1,0,0,0,0,28717,29758,0,0,6,"AUTO",12400,0
227941,1,0.2,4,0.83,72,68000,48000,"L","R",26066,0,0,2,7,6,2,2,0,0,0,1,2026,26066,4000,3252,6,"AUTO",21300,0
387843,1,0.32,1,1,41,50000,33000,"L","T",76291,0,0,0,10,9,0,0,0,0,0,0,21865,76291,23500,8182,8,"AUTO",26600,0
861349,2,0.14,5,0.93,30,63000,37000,"L","R",14058,0,0,0,6,6,0,0,0,0,0,0,124942,245104,9500,0,6,"AUTO",9300,0
928240,1,0.56,4,1,60,23000,19000,"A","P",27178,0,0,0,4,4,0,0,0,0,0,0,285958,405791,18500,18500,4,"AUTO",30200,0
989384,1,0.18,3,1,20,71000,57000,"A","P",86659,0,0,0,12,7,0,0,2,0,0,0,11694,114322,6000,100,7,"AUTO",11900,0
4185,1,0.25,5,0.91,36,103000,90000,"L","R",93686,0,0,0,5,4,0,0,0,0,0,0,306231,306728,16500,6654,3,"AUTO",24900,0
590158,1,0.36,5,1,59,23000,17000,"A","R",434,0,0,0,9,7,1,1,0,0,0,0,25191,40217,28500,28500,7,"AUTO",11300,0
330644,1,0.08,1,1,78,56000,44000,"L","P",151010,0,0,0,5,2,0,0,0,0,0,0,0,151010,11500,11499,5,"AUTO",32200,0
614071,1,0.55,7,1,24,47000,29000,"L","T",30056,0,0,0,8,8,0,0,0,0,0,0,75731,98845,5000,1927,8,"AUTO",32800,0
293916,1,0.1,4,1,39,24000,21000,"P","R",123105,0,0,0,9,8,0,0,0,0,0,0,1925,267796,1000,228,7,"AUTO",6100,1
449984,1,0.16,6,1,20,119000,100000,"A","R",8576,0,0,0,13,11,0,0,0,0,0,0,12188,119155,5000,1151,11,"AUTO",21400,0
496598,1,0.28,6,1,48,41000,32000,"L","T",63875,0,0,0,5,3,0,0,0,0,0,0,2936,63875,10000,2950,4,"AUTO",31500,0
846405,1,0.32,6,1,62,54000,30000,"P","R",37798,0,0,0,4,1,0,0,0,3,2,0,1065,37798,8000,7999,0,"AUTO",8700,0
373911,1,0.18,6,1,22,83000,70000,"L","P",455,0,0,0,9,9,0,0,0,0,0,0,18175,18826,4500,0,8,"AUTO",35800,0
408168,1,0.16,3,1,27,110000,75000,"P","P",166817,0,0,0,13,5,0,0,0,0,0,0,1245,166817,11000,0,12,"AUTO",31400,0
885623,2,0.3,4,1,43,88000,68000,"P","R",88624,0,0,0,5,1,0,0,0,0,0,0,2745,238253,2500,2369,4,"AUTO",28100,0
839239,2,0.31,6,0.48,29,69000,38000,"L","R",1750,0,0,0,8,0,0,0,0,0,0,0,7489,1750,0,0,8,"AUTO",36300,0
642048,2,0.48,3,1,42,55000,43000,"L","R",774,4,6,0,4,4,0,0,0,0,0,0,38757,50158,2000,598,3,"AUTO",13300,0
410823,1,0.18,4,1,29,59000,45000,"L","R",1525,0,0,0,5,5,0,0,0,0,0,0,2729,3661,7500,7379,5,"AUTO",33700,0
338431,1,0.28,6,0.69,33,56000,37000,"P","T",16184,3,3,0,9,8,0,0,0,0,0,0,11345,147129,3000,1703,7,"AUTO",9900,0
707919,1,0.32,3,1,22,19000,11000,"P","R",76377,0,0,0,8,8,0,0,0,0,0,0,17418,76377,500,70,7,"AUTO",16100,0
541351,1,0.41,7,0.9,31,9000,5000,"A","P",14806,3,4,0,5,4,0,0,0,0,0,0,4972,14806,4000,609,5,"AUTO",9500,1
889849,2,0.91,4,1,21,66000,36000,"L","P",85573,0,3,0,8,8,0,0,0,0,0,0,362,85573,3500,598,7,"AUTO",38800,0
748733,1,0.35,7,1,23,90000,69000,"A","P",81886,0,2,0,13,11,1,1,0,0,0,0,52422,265585,9000,5642,11,"AUTO",33600,0
457858,1,0.25,2,0.78,49,114000,69000,"L","R",23151,0,0,0,9,5,0,0,0,0,0,0,10093,117800,2500,2499,9,"AUTO",9900,0
522998,1,0.39,6,1,32,40000,26000,"P","R",136593,0,0,0,9,7,0,0,0,0,0,0,4675,136593,1000,915,8,"AUTO",8700,0
174993,2,0.33,1,1,44,137000,81000,"L","R",210,0,0,0,4,1,0,0,0,0,0,0,0,1766,34000,6949,2,"AUTO",11800,0
366339,1,0.14,2,0.89,24,166000,111000,"P","T",11614,0,0,1,6,6,0,0,0,0,0,0,250569,254539,12500,4701,5,"AUTO",16000,0
752738,2,0.3,2,0.8,40,69000,40000,"L","T",98922,0,0,0,8,0,0,0,0,0,0,0,11506,466131,0,0,7,"AUTO",20800,0
951707,1,0.66,6,1,53,58000,43000,"A","R",45780,0,0,0,6,6,0,0,0,0,0,0,27762,401001,1000,127,5,"AUTO",25500,0
52217,1,0.17,5,0.76,22,31000,25000,"L","P",9675,0,0,1,4,1,0,0,0,0,0,0,30680,31856,15500,9,4,"AUTO",20100,0
976228,1,0.02,3,1,37,61000,45000,"L","P",4547,0,0,0,10,5,0,0,0,5,0,0,0,74040,1000,821,8,"AUTO",14100,0
452269,1,0.51,4,0.81,63,58000,50000,"P","R",240432,0,0,0,4,2,1,1,0,0,1,0,3490,240432,26500,20859,4,"AUTO",27100,0
167044,1,0.19,6,1,43,33000,21000,"L","P",63378,0,0,0,6,2,0,0,0,1,0,2,14896,63378,10000,10000,6,"AUTO",30400,0
327911,1,0.12,4,1,21,143000,124000,"P","R",20987,0,0,0,3,2,0,0,0,0,0,0,0,295148,1000,999,1,"AUTO",21200,0
179220,1,0.09,5,0.93,21,36000,29000,"L","T",140339,0,0,0,8,4,0,0,0,2,0,0,18014,249497,500,104,4,"AUTO",23600,0
126775,2,0.35,7,1,23,84000,69000,"L","R",48784,0,0,0,10,9,1,1,0,0,0,0,165364,533118,1000,999,9,"AUTO",8600,1
402882,1,0.4,7,1,70,124000,100000,"L","R",13355,0,0,4,5,0,0,0,0,0,0,0,23016,13355,0,0,5,"AUTO",14400,0
915932,1,0.58,5,0.96,20,19000,16000,"A","P",1137,0,0,0,4,3,0,0,0,0,0,0,253486,260430,1000,387,1,"AUTO",30000,0
473190,1,0.25,3,1,58,46000,36000,"L","R",13139,0,0,0,10,4,0,0,0,0,0,0,23971,27125,3000,45,9,"AUTO",14800,0
363759,1,0.12,1,1,33,62000,45000,"P","P",45247,0,0,0,10,10,0,0,0,0,1,0,11353,45247,500,0,9,"AUTO",36600,0
305267,1,0.26,5,0.9,39,61000,43000,"L","R",76181,0,0,0,7,6,0,0,0,0,0,0,155273,428810,9500,9500,7,"AUTO",8100,0
376712,1,0.25,2,0.63,33,51000,33000,"P","T",69295,0,0,0,5,1,0,0,0,0,0,0,548,69295,1000,445,5,"AUTO",24000,0
920798,1,0.04,6,0.59,62,54000,40000,"L","R",27041,0,0,0,4,0,0,0,0,0,0,0,7951,27041,0,0,3,"AUTO",34500,0
938330,1,0.1,2,1,48,59000,44000,"L","R",196400,0,0,0,5,4,0,0,0,1,0,0,1256,573043,18000,7466,4,"AUTO",26700,0
528954,1,0.71,5,1,55,5000,3000,"L","P",19553,1,1,0,8,7,0,0,0,0,0,0,37855,46535,1000,10,7,"AUTO",31900,0
371587,1,0.34,4,0.48,47,55000,38000,"L","R",1902,0,3,0,5,4,1,1,0,0,0,0,4126,33803,8500,6004,5,"AUTO",36900,0
553082,1,0.13,4,0.76,56,112000,88000,"L","R",47463,0,0,0,8,7,0,0,0,0,0,0,114293,116484,1500,19,8,"AUTO",10500,0
722750,1,0.16,1,0.49,25,34000,20000,"A","T",43380,0,3,0,8,2,0,0,0,0,3,0,1207,43380,1000,695,8,"AUTO",30300,1
5935,1,0.53,6,1,51,63000,44000,"P","R",169767,0,1,0,5,3,0,0,0,0,0,0,14692,169767,74500,66225,3,"AUTO",6700,0
52933,2,0.37,2,1,23,44000,32000,"L","T",143867,0,0,0,7,7,0,0,0,2,0,2,44460,143867,12000,1838,4,"AUTO",24000,0
360505,2,0.6,3,1,44,87000,68000,"A","R",133668,0,0,0,10,10,0,0,0,0,0,1,12883,133668,6500,1388,8,"AUTO",17700,0
473589,1,0.14,4,1,41,34000,19000,"L","P",33534,0,3,0,5,4,0,0,0,0,0,0,13841,33534,32000,4722,4,"AUTO",22500,0
309331,1,0.6,5,1,24,61000,48000,"L","T",99187,0,0,0,6,5,0,0,0,0,0,0,17589,99187,9000,0,5,"AUTO",25000,0
545341,1,0.25,6,0.93,53,60000,38000,"L","R",6581,0,0,0,9,8,0,0,0,0,0,0,49622,142788,19500,2589,5,"AUTO",7900,0
441631,1,0.48,4,1,41,48000,43000,"L","R",57159,0,0,0,5,1,0,0,0,1,0,0,111220,115231,3500,1174,4,"AUTO",14000,0
739571,1,0.33,4,1,18,38000,30000,"A","P",64132,0,0,0,3,2,0,0,0,0,0,0,286960,758739,5000,375,3,"AUTO",7400,0
586583,1,0.37,7,0.96,21,39000,30000,"A","P",78110,0,0,0,9,9,0,0,0,0,0,3,91354,92300,11500,10666,8,"AUTO",21400,0
372474,1,0.38,3,1,52,95000,61000,"L","P",51346,0,0,3,4,1,0,0,0,0,0,0,2724,51346,500,0,3,"AUTO",27200,0
16830,1,0.48,6,1,28,53000,45000,"P","R",16588,0,0,0,14,9,0,0,0,0,0,0,1556,16588,12500,9012,12,"AUTO",39500,0
172087,1,0.35,5,1,57,62000,49000,"A","R",239818,0,0,0,6,3,0,0,0,0,0,0,29300,239818,4000,217,5,"AUTO",5200,0
206985,1,0.04,4,0.77,72,156000,101000,"P","R",64614,0,0,0,6,3,0,0,0,0,0,0,20242,64614,1000,43,5,"AUTO",22800,0
739001,2,0.37,3,0.69,49,51000,36000,"L","R",56605,0,0,0,8,7,0,0,0,0,0,0,22178,327472,17500,7421,4,"AUTO",11600,0
279670,1,0.36,4,1,46,133000,106000,"P","R",62856,0,0,0,5,5,0,0,0,0,0,0,12435,131415,45000,28112,5,"AUTO",17200,0
270863,1,0.29,5,0.94,40,33000,24000,"L","R",697,2,2,3,8,6,0,0,0,0,0,0,12645,697,2000,858,0,"AUTO",23500,0
278674,1,0.22,1,0.84,40,55000,46000,"L","R",25070,0,0,0,8,6,0,0,0,0,0,0,192914,427429,1500,434,7,"AUTO",16600,0
369667,1,0.36,6,1,48,128000,94000,"P","R",11504,3,3,0,10,9,0,0,0,0,0,0,38507,39804,9500,5709,6,"AUTO",31700,0
841725,1,0.11,2,0.97,26,109000,80000,"P","T",177928,0,2,0,6,5,0,0,0,0,3,0,62479,177928,4000,0,2,"AUTO",24000,0
5642,1,0.66,4,1,66,40000,25000,"L","P",72117,0,4,0,5,1,0,0,0,0,0,0,324522,659663,3500,1907,4,"AUTO",38200,0
927167,1,0.38,5,1,50,26000,15000,"P","P",166,0,0,0,7,4,0,0,0,0,6,0,475,166,31000,15064,5,"AUTO",14900,0
449712,1,0.3,2,0.65,25,63000,49000,"L","P",17497,0,0,0,4,0,0,0,0,0,0,0,1996,115846,0,0,4,"AUTO",18600,0
546129,1,0.59,2,1,44,22000,19000,"L","R",25599,0,0,0,10,9,0,0,0,0,0,0,2957,25599,18500,0,9,"AUTO",12800,0
756410,1,0.32,5,0.91,47,28000,17000,"L","P",10104,0,0,0,8,7,0,0,0,0,0,0,7702,14435,11500,5314,7,"AUTO",5000,0
541058,1,0.63,7,1,41,49000,40000,"L","R",121130,0,0,0,10,9,0,0,0,0,0,2,162271,208615,27500,8092,7,"AUTO",32800,0
262363,1,0.08,2,1,26,37000,33000,"P","P",20026,0,0,0,7,6,0,0,0,0,0,0,22604,20026,1000,70,6,"AUTO",36600,0
387652,1,0.34,1,1,60,64000,43000,"P","R",88946,0,0,0,11,10,0,0,0,0,0,0,3654,88946,9500,1937,10,"AUTO",21300,0
976596,1,0.18,1,1,22,100000,84000,"P","T",99961,0,0,0,13,9,0,0,0,0,0,0,248780,289703,5500,5500,7,"AUTO",6700,0
72318,1,0.17,1,1,47,44000,28000,"L","P",31244,0,0,0,6,5,0,0,0,0,0,0,237941,267858,2500,1821,5,"AUTO",19600,0
816604,1,0,2,0.5,37,86000,59000,"L","R",2299,0,0,0,10,9,2,2,0,0,0,0,1884,184113,2500,0,9,"AUTO",26000,0
549427,2,0.09,4,0.45,54,69000,44000,"L","T",78145,0,0,0,5,4,0,0,0,0,0,0,398503,402605,500,0,4,"AUTO",12600,0
32102,1,0.39,3,1,26,77000,60000,"P","R",12510,0,0,0,12,9,1,1,0,0,0,0,160318,982956,1500,171,10,"AUTO",29800,0
2174,1,0.25,5,1,60,46000,29000,"P","R",116887,0,0,0,8,3,0,0,0,0,0,0,4117,116887,14000,5534,6,"AUTO",27300,0
996239,1,0.03,1,0.68,43,104000,71000,"P","P",51034,0,0,0,5,4,0,0,0,0,0,0,43872,51034,18500,18499,4,"AUTO",29500,0
386586,1,0.26,2,0.91,56,112000,72000,"L","P",84257,1,1,0,5,4,0,0,0,0,0,0,1193,84257,19500,15958,4,"AUTO",10800,0
19098,1,0.03,5,0.78,42,57000,36000,"A","R",16897,2,7,0,12,11,0,0,0,0,0,0,98159,99634,1000,764,11,"AUTO",32100,0
242920,1,0.08,3,0.95,23,43000,26000,"L","T",45469,0,0,0,0,0,0,0,0,0,0,0,10233,45469,0,0,0,"AUTO",33000,0
735910,1,0.37,3,1,39,80000,63000,"L","R",33869,0,0,0,5,1,0,0,0,0,0,0,2963,33869,10000,7700,4,"AUTO",27100,0
949019,1,0.32,1,1,52,125000,73000,"P","P",28532,3,6,0,7,5,0,0,0,2,0,4,10016,122238,1000,543,6,"AUTO",7700,0
299045,1,0.2,5,1,64,68000,38000,"P","R",248436,0,0,0,6,2,0,0,0,3,0,0,2595,380059,1000,98,6,"AUTO",23200,0
357267,1,0.19,3,0.44,59,44000,36000,"P","P",61470,0,0,3,10,6,0,0,0,0,0,0,8699,132292,18000,17199,9,"AUTO",17400,0
520708,1,0.26,3,1,49,51000,38000,"L","P",11510,1,1,0,9,9,0,0,0,0,2,0,11452,228755,500,462,7,"AUTO",22000,0
572259,1,0.38,2,1,46,116000,79000,"L","R",44191,0,0,0,9,5,0,0,0,0,0,0,75436,229189,17500,14796,5,"AUTO",34200,0
543275,1,0.53,4,1,42,64000,52000,"L","P",38481,0,1,0,10,4,0,0,0,0,0,0,11126,38481,2500,820,9,"AUTO",9400,0
227849,1,0.19,1,0.98,55,40000,26000,"L","R",10315,0,0,0,5,2,0,0,0,0,0,0,11662,12689,1500,1500,5,"AUTO",7700,0
571372,1,0.42,3,1,48,51000,40000,"P","R",119984,0,0,0,9,8,0,0,0,0,0,0,225128,230543,7000,7000,7,"AUTO",26300,0
980883,1,0.4,3,0.91,50,61000,42000,"A","T",14205,0,0,0,5,0,0,0,0,0,0,0,308134,310112,0,0,4,"AUTO",9500,0
567848,1,0.39,6,0.98,51,72000,40000,"A","R",14702,0,0,0,7,4,1,1,0,0,0,0,23926,14702,1000,999,7,"AUTO",28700,0
404864,2,0.32,1,1,18,11000,8000,"A","P",72881,0,0,0,7,7,0,0,0,0,0,0,7417,72881,7500,3680,6,"AUTO",10400,0
764121,1,0.03,1,1,22,55000,35000,"L","R",3587,2,2,0,0,0,0,0,0,0,0,0,895,5769,0,0,0,"AUTO",23800,0
203762,2,0.37,5,0.96,18,32000,21000,"A","R",45967,0,0,0,2,0,0,0,0,0,0,0,334,45967,0,0,1,"AUTO",36400,0
868543,1,0.22,1,0.93,37,148000,122000,"P","R",40202,0,0,0,7,6,0,0,0,0,1,0,1096,40202,1000,1000,2,"AUTO",12900,0
433809,1,0.27,7,1,55,151000,124000,"P","R",11658,0,0,0,7,5,0,0,0,0,0,0,14999,197890,500,259,7,"AUTO",35000,0
999027,1,0,5,1,50,116000,68000,"P","R",64535,0,0,0,6,6,0,0,0,0,0,0,6409,160811,9500,9405,6,"AUTO",37000,0
178052,2,0.52,5,1,27,44000,36000,"A","R",36451,0,0,0,12,7,0,0,0,0,0,0,22245,36451,14500,13439,12,"AUTO",8100,1
839412,1,0.38,5,0.77,47,47000,32000,"L","R",124246,0,0,0,10,6,0,0,0,0,0,0,0,124246,50000,40206,9,"AUTO",22800,0
454904,1,0.35,5,0.69,29,51000,35000,"A","P",51084,0,0,0,4,3,0,0,0,0,0,0,4789,51084,1000,1000,3,"AUTO",5100,0
923504,1,0.36,6,1,33,115000,86000,"P","P",90611,0,0,0,6,2,0,0,0,0,0,0,1758,90611,5000,0,4,"AUTO",7000,0
403107,1,0.4,5,1,46,79000,53000,"A","P",67833,3,3,0,8,7,0,0,0,0,3,0,4635,67833,1000,678,6,"AUTO",18300,0
338383,1,0.41,2,1,65,67000,43000,"L","P",236532,0,0,1,5,4,0,0,0,0,0,0,655,236532,17500,0,4,"AUTO",38500,0
697373,1,0.66,4,1,18,32000,26000,"L","P",42711,0,0,0,9,8,1,1,0,0,0,0,8180,42711,10000,3256,7,"AUTO",37300,0
432969,1,0,3,0.86,70,112000,102000,"P","P",218804,0,0,0,5,5,0,0,0,0,0,0,310846,411045,500,0,4,"AUTO",20800,0
110633,2,0.32,2,1,46,22000,12000,"L","R",77860,0,0,0,7,7,0,0,0,0,0,0,143620,166679,3500,2455,6,"AUTO",12300,0
241825,1,0.44,5,1,26,17000,15000,"A","P",10803,0,0,0,9,9,0,0,0,0,0,0,134380,157988,10000,0,9,"AUTO",31800,0
449705,1,0.3,6,0.99,43,59000,45000,"L","R",61096,0,0,0,11,9,0,0,0,0,0,5,450799,461304,5000,287,9,"AUTO",14200,0
